,A1:CO,A1:PM10,A1:PM25,A1:NO2,A1:NO,A1:NOX
,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis,Autoroute A1 - Saint-Denis
,A1,A1,A1,A1,A1,A1
,Monoxyde de carbone,PM 10 particules,"PM 2,5 particules",dioxyde d azote,monoxyde d azote,oxydes d azote
,CO,PM10,PM25,NO2,NO,NOX
,mg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2025-08-12 02:00:00Z,,32.0,12.6,24.0,2.4,27.7
2025-08-12 03:00:00Z,,32.2,10.0,35.1,5.4,43.3
2025-08-12 04:00:00Z,,35.8,12.9,60.2,20.7,91.9
2025-08-12 05:00:00Z,,37.3,12.5,62.1,25.5,101.1
2025-08-12 06:00:00Z,,44.4,15.5,85.3,59.5,176.4
2025-08-12 07:00:00Z,,49.7,16.1,70.1,40.9,132.8
2025-08-12 08:00:00Z,,47.8,13.8,59.6,42.4,124.6
2025-08-12 09:00:00Z,,45.3,17.2,56.2,36.1,111.4
2025-08-12 10:00:00Z,,49.7,16.2,67.3,55.3,152.1
2025-08-12 11:00:00Z,,43.5,12.9,56.3,34.3,108.8
2025-08-12 12:00:00Z,,32.3,13.5,51.7,33.5,103.0
2025-08-12 13:00:00Z,,28.2,9.0,52.3,44.2,119.9
2025-08-12 14:00:00Z,,36.9,6.6,47.9,46.2,118.7
2025-08-12 15:00:00Z,,31.7,7.2,50.6,49.3,126.1
2025-08-12 16:00:00Z,,28.3,8.7,48.9,38.6,108.0
2025-08-12 17:00:00Z,,33.6,9.2,65.1,61.5,159.4
2025-08-12 18:00:00Z,,39.3,18.0,77.2,63.3,174.2
2025-08-12 19:00:00Z,,42.6,13.9,74.3,47.4,147.0
2025-08-12 20:00:00Z,,45.4,14.6,67.0,23.3,102.7
2025-08-12 21:00:00Z,,51.5,17.8,88.2,22.7,123.1
2025-08-12 22:00:00Z,,48.2,23.5,70.2,4.9,77.7
2025-08-12 23:00:00Z,,46.0,14.6,63.9,8.1,76.2
2025-08-13 00:00:00Z,,49.3,21.2,31.0,1.3,33.0
2025-08-13 01:00:00Z,,31.4,13.5,13.8,0.9,15.2
2025-08-13 02:00:00Z,,33.5,11.2,11.9,1.0,13.3
2025-08-13 03:00:00Z,,32.7,12.5,19.4,4.0,25.6
2025-08-13 04:00:00Z,,36.6,12.1,46.1,15.3,69.6
2025-08-13 05:00:00Z,,47.1,20.2,71.3,43.1,137.4
2025-08-13 06:00:00Z,,53.4,17.5,71.2,47.1,143.4
2025-08-13 07:00:00Z,,65.8,18.4,73.1,51.5,152.2
2025-08-13 08:00:00Z,,57.5,17.9,65.6,32.3,115.2
2025-08-13 09:00:00Z,,53.4,18.0,55.1,20.9,87.1
2025-08-13 10:00:00Z,,50.3,13.8,57.2,17.6,84.1
2025-08-13 11:00:00Z,,49.5,15.0,59.2,17.6,86.2
2025-08-13 12:00:00Z,,44.2,12.2,41.8,12.1,60.4
2025-08-13 13:00:00Z,,39.2,10.4,60.4,18.1,88.1
2025-08-13 14:00:00Z,,53.6,8.6,71.6,27.5,113.7
2025-08-13 15:00:00Z,,50.2,18.3,108.1,52.4,188.2
2025-08-13 16:00:00Z,,56.8,20.0,108.7,43.2,174.9
2025-08-13 17:00:00Z,,54.0,16.1,102.9,41.8,167.0
2025-08-13 18:00:00Z,,46.7,19.6,94.9,40.9,157.7
2025-08-13 19:00:00Z,,59.5,11.0,73.7,50.0,150.3
2025-08-13 20:00:00Z,,51.0,13.8,87.3,41.1,150.1
2025-08-13 21:00:00Z,,44.0,15.9,75.8,34.1,128.1
2025-08-13 22:00:00Z,,49.7,20.2,64.0,27.8,106.6
2025-08-13 23:00:00Z,,33.2,12.7,57.1,17.9,84.7
2025-08-14 00:00:00Z,,27.0,12.2,47.3,21.7,80.1
2025-08-14 01:00:00Z,,27.9,14.3,47.8,22.5,82.5
2025-08-14 02:00:00Z,,26.5,11.0,42.4,12.1,60.9
2025-08-14 03:00:00Z,,27.7,10.7,40.5,12.0,58.9
2025-08-14 04:00:00Z,,30.3,12.0,49.0,29.0,93.4
2025-08-14 05:00:00Z,,33.1,14.9,59.4,48.4,133.5
2025-08-14 06:00:00Z,,42.3,16.1,68.4,93.1,211.3
2025-08-14 07:00:00Z,,42.1,16.2,57.3,90.1,196.2
2025-08-14 08:00:00Z,,61.9,17.8,54.6,87.0,187.0
2025-08-14 09:00:00Z,,56.2,15.8,50.0,77.5,169.8
2025-08-14 10:00:00Z,,42.4,16.0,35.9,48.1,108.0
2025-08-14 11:00:00Z,,42.4,13.3,41.6,34.4,94.1
2025-08-14 12:00:00Z,,40.5,15.6,48.6,37.6,107.3
2025-08-14 13:00:00Z,,46.7,16.0,51.9,30.4,98.0
2025-08-14 14:00:00Z,,48.7,17.9,46.2,26.5,87.7
2025-08-14 15:00:00Z,,43.1,15.4,47.1,24.5,84.5
2025-08-14 16:00:00Z,,39.0,18.3,51.6,29.5,98.0
2025-08-14 17:00:00Z,,34.5,15.5,39.2,26.2,78.8
2025-08-14 18:00:00Z,,36.1,13.9,31.2,20.7,62.7
2025-08-14 19:00:00Z,,40.7,16.2,38.5,22.6,73.4
2025-08-14 20:00:00Z,,40.2,16.2,29.9,14.6,52.3
2025-08-14 21:00:00Z,,25.3,4.1,29.8,17.9,57.0
2025-08-14 22:00:00Z,,17.1,6.3,26.0,13.8,47.0
2025-08-14 23:00:00Z,,10.6,7.2,23.3,13.8,44.3
2025-08-15 00:00:00Z,,7.5,7.2,16.4,9.1,30.3
2025-08-15 01:00:00Z,,9.7,4.2,14.2,5.7,23.0
2025-08-15 02:00:00Z,,10.6,1.9,11.2,6.8,21.8
2025-08-15 03:00:00Z,,8.5,4.8,12.9,6.1,22.2
2025-08-15 04:00:00Z,,8.8,3.0,13.8,11.1,30.2
2025-08-15 05:00:00Z,,7.3,2.3,19.2,11.8,37.3
2025-08-15 06:00:00Z,,9.3,5.3,25.9,19.0,54.9
2025-08-15 07:00:00Z,,9.9,6.6,21.7,23.7,57.8
2025-08-15 08:00:00Z,,12.5,4.4,23.2,20.3,54.4
2025-08-15 09:00:00Z,,19.5,5.4,24.0,19.9,54.5
2025-08-15 10:00:00Z,,18.5,5.4,25.6,20.9,57.7
2025-08-15 11:00:00Z,,18.8,4.7,26.2,17.6,53.1
2025-08-15 12:00:00Z,,9.0,3.3,24.3,19.0,53.4
2025-08-15 13:00:00Z,,16.6,2.4,27.8,19.3,57.4
2025-08-15 14:00:00Z,,10.8,1.3,28.7,21.4,61.4
2025-08-15 15:00:00Z,,8.3,2.6,28.6,21.7,61.9
2025-08-15 16:00:00Z,,11.6,2.2,30.2,20.9,62.2
2025-08-15 17:00:00Z,,11.2,2.8,40.4,17.7,67.4
2025-08-15 18:00:00Z,,19.2,4.2,44.6,13.9,65.8
2025-08-15 19:00:00Z,,28.3,13.1,59.4,14.0,80.9
2025-08-15 20:00:00Z,,27.4,12.9,75.4,16.4,100.4
2025-08-15 21:00:00Z,,26.3,14.2,73.8,16.8,99.4
2025-08-15 22:00:00Z,,19.5,9.6,51.5,13.9,72.8
2025-08-15 23:00:00Z,,22.8,6.6,34.5,8.3,47.2
2025-08-16 00:00:00Z,,18.7,8.2,30.5,7.6,42.3
2025-08-16 01:00:00Z,,17.1,5.2,24.9,6.9,35.4
2025-08-16 02:00:00Z,,18.4,4.5,25.4,5.8,34.3
2025-08-16 03:00:00Z,,14.6,4.7,27.0,7.7,38.7
2025-08-16 04:00:00Z,,17.2,4.2,28.4,10.4,44.2
2025-08-16 05:00:00Z,,20.5,5.7,32.3,13.3,52.6
2025-08-16 06:00:00Z,,27.4,9.1,30.3,17.9,57.8
2025-08-16 07:00:00Z,,32.8,16.9,24.8,15.5,48.5
2025-08-16 08:00:00Z,,30.2,20.4,23.6,14.5,45.7
2025-08-16 09:00:00Z,,28.8,12.9,25.0,15.7,48.9
2025-08-16 10:00:00Z,,30.1,10.2,24.9,15.4,48.5
2025-08-16 11:00:00Z,,24.1,10.8,28.2,20.2,59.0
2025-08-16 12:00:00Z,,31.2,12.9,28.5,17.6,55.4
2025-08-16 13:00:00Z,,31.5,15.6,31.8,17.7,59.0
2025-08-16 14:00:00Z,,23.8,10.3,35.5,18.0,63.2
2025-08-16 15:00:00Z,,21.1,6.6,32.1,19.5,62.0
2025-08-16 16:00:00Z,,22.0,6.6,32.6,15.8,56.9
2025-08-16 17:00:00Z,,27.5,9.4,33.0,13.9,54.5
2025-08-16 18:00:00Z,,27.7,9.2,34.3,14.1,55.9
2025-08-16 19:00:00Z,,29.7,12.3,36.0,13.4,56.5
2025-08-16 20:00:00Z,,28.0,10.3,33.8,11.2,50.9
2025-08-16 21:00:00Z,,23.5,12.7,36.5,12.1,55.2
2025-08-16 22:00:00Z,,22.9,10.9,39.2,10.2,54.9
2025-08-16 23:00:00Z,,21.1,9.7,43.3,11.0,60.2
2025-08-17 00:00:00Z,,21.4,12.6,34.5,7.1,45.4
2025-08-17 01:00:00Z,,20.0,9.3,34.0,7.8,45.9
2025-08-17 02:00:00Z,,20.3,7.7,18.7,3.4,23.9
2025-08-17 03:00:00Z,,17.7,8.1,19.3,4.5,26.2
2025-08-17 04:00:00Z,,16.7,10.2,21.2,6.0,30.4
2025-08-17 05:00:00Z,,16.7,8.9,25.1,7.3,36.3
2025-08-17 06:00:00Z,,19.0,7.5,26.2,11.6,43.9
2025-08-17 07:00:00Z,,19.8,5.3,20.9,12.1,39.5
2025-08-17 08:00:00Z,,19.8,5.6,21.3,13.2,41.5
2025-08-17 09:00:00Z,,17.1,6.2,22.8,12.7,42.3
2025-08-17 10:00:00Z,,19.7,6.7,21.8,13.8,42.9
2025-08-17 11:00:00Z,,20.1,5.9,28.2,17.8,55.4
2025-08-17 12:00:00Z,,20.9,7.9,26.8,17.2,53.3
2025-08-17 13:00:00Z,,16.4,4.8,28.8,15.8,53.0
2025-08-17 14:00:00Z,,20.5,3.4,29.4,15.6,53.4
2025-08-17 15:00:00Z,,19.0,3.6,28.2,14.0,49.7
2025-08-17 16:00:00Z,,19.2,2.6,32.6,15.6,56.6
2025-08-17 17:00:00Z,,17.6,3.4,40.7,18.5,69.0
2025-08-17 18:00:00Z,,14.2,3.9,46.4,19.8,76.8
2025-08-17 19:00:00Z,,20.7,8.0,57.9,19.2,87.4
2025-08-17 20:00:00Z,,25.6,8.3,60.2,18.4,88.3
2025-08-17 21:00:00Z,,22.2,6.4,45.0,15.6,69.0
2025-08-17 22:00:00Z,,30.6,12.2,40.5,12.1,59.0
2025-08-17 23:00:00Z,,24.2,9.8,36.8,10.7,53.2
2025-08-18 00:00:00Z,,25.9,10.1,26.1,5.2,34.1
2025-08-18 01:00:00Z,,16.4,7.8,20.1,4.7,27.2
2025-08-18 02:00:00Z,,14.6,5.3,16.4,4.7,23.5
2025-08-18 03:00:00Z,,14.6,3.5,20.1,6.6,30.3
2025-08-18 04:00:00Z,,19.6,4.4,28.1,13.0,48.1
2025-08-18 05:00:00Z,,18.3,7.4,39.5,28.6,83.4
2025-08-18 06:00:00Z,,25.4,5.2,39.9,34.4,92.6
2025-08-18 07:00:00Z,,25.5,5.2,35.9,34.7,89.2
2025-08-18 08:00:00Z,,29.6,6.2,36.5,36.8,92.9
2025-08-18 09:00:00Z,,30.5,8.4,37.3,31.5,85.6
2025-08-18 10:00:00Z,,34.1,9.1,40.2,30.5,86.9
2025-08-18 11:00:00Z,,55.4,6.2,,,
2025-08-18 12:00:00Z,,30.1,5.5,,,
2025-08-18 13:00:00Z,,34.9,5.6,34.7,18.0,62.3
2025-08-18 14:00:00Z,,27.5,3.9,37.7,18.5,65.9
2025-08-18 15:00:00Z,,29.9,3.3,36.5,12.8,56.1
2025-08-18 16:00:00Z,,27.8,4.9,48.5,15.9,73.0
2025-08-18 17:00:00Z,,33.0,4.0,50.8,18.5,79.2
2025-08-18 18:00:00Z,,31.3,9.9,47.5,16.3,72.4
2025-08-18 19:00:00Z,,30.8,8.6,51.3,14.7,73.9
2025-08-18 20:00:00Z,,26.2,8.0,51.2,10.6,67.3
2025-08-18 21:00:00Z,,36.0,9.4,38.0,6.0,47.1
2025-08-18 22:00:00Z,,25.5,12.1,30.3,4.5,37.3
2025-08-18 23:00:00Z,,22.3,7.8,22.2,3.6,27.8
2025-08-19 00:00:00Z,,15.6,6.4,20.2,2.3,23.7
2025-08-19 01:00:00Z,,20.0,7.6,17.1,1.5,19.3
2025-08-19 02:00:00Z,,21.8,7.1,14.9,2.2,18.1
2025-08-19 03:00:00Z,,21.2,4.1,19.9,4.8,27.2
2025-08-19 04:00:00Z,,30.0,9.1,45.7,20.2,76.7
2025-08-19 05:00:00Z,,27.7,10.8,58.9,31.7,107.5
2025-08-19 06:00:00Z,,32.7,12.4,59.9,45.3,129.4
2025-08-19 07:00:00Z,,39.0,11.8,60.7,48.9,135.6
2025-08-19 08:00:00Z,,45.2,14.7,55.4,52.6,136.1
2025-08-19 09:00:00Z,,52.8,11.1,,,
2025-08-19 10:00:00Z,,53.1,7.9,,,
2025-08-19 11:00:00Z,,42.7,6.8,,,
2025-08-19 12:00:00Z,,27.2,5.1,,,
2025-08-19 13:00:00Z,,37.0,3.9,,,
2025-08-19 14:00:00Z,,40.6,7.2,51.4,30.6,98.1
2025-08-19 15:00:00Z,,38.0,6.1,59.1,33.3,109.9
2025-08-19 16:00:00Z,,38.5,16.1,47.7,37.7,105.5
2025-08-19 17:00:00Z,,35.5,13.3,49.0,51.2,128.6
2025-08-19 18:00:00Z,,42.3,13.8,49.8,40.3,111.7
2025-08-19 19:00:00Z,,38.5,18.6,52.8,46.4,124.0
2025-08-19 20:00:00Z,,33.6,10.2,38.8,22.4,73.2
2025-08-19 21:00:00Z,,27.9,9.9,23.5,10.6,39.8
2025-08-19 22:00:00Z,,32.8,10.5,24.4,11.2,41.6
2025-08-19 23:00:00Z,,23.4,11.3,22.7,8.5,35.8
2025-08-20 00:00:00Z,,20.6,11.8,26.0,7.9,38.1
2025-08-20 01:00:00Z,,14.7,12.8,18.0,1.9,21.0
2025-08-20 02:00:00Z,,20.8,7.3,19.4,3.3,24.4
2025-08-20 03:00:00Z,,22.4,10.3,23.9,3.7,29.5
2025-08-20 04:00:00Z,,20.0,10.2,39.7,22.1,73.4
2025-08-20 05:00:00Z,,32.9,14.9,53.9,45.7,123.9
2025-08-20 06:00:00Z,,43.8,16.2,53.7,51.1,131.7
2025-08-20 07:00:00Z,,38.5,12.6,38.8,38.4,97.7
2025-08-20 08:00:00Z,,38.8,14.8,38.8,32.4,88.4
2025-08-20 09:00:00Z,,35.1,13.5,33.5,26.9,74.7
2025-08-20 10:00:00Z,,39.5,15.0,36.8,31.6,85.3
2025-08-20 11:00:00Z,,37.3,12.1,38.5,30.5,85.2
2025-08-20 12:00:00Z,,34.7,15.4,38.6,33.4,89.8
2025-08-20 13:00:00Z,,34.3,18.6,45.0,33.3,96.0
2025-08-20 14:00:00Z,,33.5,15.9,45.6,30.9,92.9
2025-08-20 15:00:00Z,,32.7,14.9,54.2,30.6,101.0
2025-08-20 16:00:00Z,,24.8,9.5,47.4,24.6,85.0
2025-08-20 17:00:00Z,,25.8,9.5,49.7,26.8,90.8
2025-08-20 18:00:00Z,,30.5,9.9,45.2,21.9,78.8
2025-08-20 19:00:00Z,,33.7,13.4,39.6,16.4,64.6
2025-08-20 20:00:00Z,,24.1,11.8,28.2,12.1,46.7
2025-08-20 21:00:00Z,,23.8,9.3,18.9,9.1,32.8
2025-08-20 22:00:00Z,,28.8,5.3,17.6,7.4,28.9
2025-08-20 23:00:00Z,,21.7,6.7,14.3,6.1,23.6
2025-08-21 00:00:00Z,,23.6,5.5,11.6,3.9,17.6
2025-08-21 01:00:00Z,,17.5,3.8,13.0,4.1,19.2
2025-08-21 02:00:00Z,,16.0,4.1,11.2,4.8,18.6
2025-08-21 03:00:00Z,,19.7,6.6,16.8,10.4,32.7
2025-08-21 04:00:00Z,,21.0,5.6,22.6,20.4,53.9
2025-08-21 05:00:00Z,,30.7,8.3,33.4,36.9,89.3
2025-08-21 06:00:00Z,,31.5,8.6,35.3,36.9,91.8
2025-08-21 07:00:00Z,,21.9,9.8,32.5,34.9,86.0
2025-08-21 08:00:00Z,,22.0,8.6,29.4,39.5,88.1
2025-08-21 09:00:00Z,,29.9,5.9,,,
2025-08-21 10:00:00Z,,30.3,8.0,,,
2025-08-21 11:00:00Z,,27.8,8.1,36.1,26.0,76.4
2025-08-21 12:00:00Z,,32.9,8.6,37.6,24.3,74.7
2025-08-21 13:00:00Z,,25.2,6.9,37.7,27.0,79.2
2025-08-21 14:00:00Z,,32.5,4.7,34.9,25.4,73.1
2025-08-21 15:00:00Z,,21.6,4.5,31.8,24.5,69.5
2025-08-21 16:00:00Z,,25.8,3.3,40.2,24.5,77.7
2025-08-21 17:00:00Z,,24.3,7.6,37.9,22.9,73.0
2025-08-21 18:00:00Z,,30.0,7.0,43.1,20.0,73.6
2025-08-21 19:00:00Z,,27.1,4.7,48.7,17.8,76.0
2025-08-21 20:00:00Z,,29.5,6.5,49.7,34.2,101.6
2025-08-21 21:00:00Z,,37.3,8.0,39.3,32.2,88.6
2025-08-21 22:00:00Z,,24.8,7.2,31.6,25.4,70.5
2025-08-21 23:00:00Z,,24.5,4.2,32.9,17.6,60.0
2025-08-22 00:00:00Z,,16.2,3.3,30.8,20.5,62.3
2025-08-22 01:00:00Z,,17.6,5.4,25.5,13.2,45.7
2025-08-22 02:00:00Z,,18.7,4.2,20.5,9.8,35.6
2025-08-22 03:00:00Z,,14.9,6.9,24.1,12.9,43.8
2025-08-22 04:00:00Z,,14.7,7.4,27.7,16.8,53.5
2025-08-22 05:00:00Z,,23.1,7.3,37.7,34.3,90.3
2025-08-22 06:00:00Z,,40.2,10.6,62.7,66.5,164.6
2025-08-22 07:00:00Z,,25.5,6.4,44.4,41.3,107.8
2025-08-22 08:00:00Z,,25.3,4.5,40.7,37.5,98.2
2025-08-22 09:00:00Z,,17.2,2.7,35.4,30.5,82.2
2025-08-22 10:00:00Z,,20.1,2.7,38.4,35.7,92.6
2025-08-22 11:00:00Z,,21.2,2.9,39.8,28.6,83.8
2025-08-22 12:00:00Z,,19.0,1.5,30.1,20.3,61.3
2025-08-22 13:00:00Z,,14.4,2.4,34.0,27.2,75.8
2025-08-22 14:00:00Z,,15.9,5.2,33.1,27.9,75.6
2025-08-22 15:00:00Z,,15.1,4.4,33.7,28.6,77.5
2025-08-22 16:00:00Z,,15.1,5.0,39.1,32.5,88.9
2025-08-22 17:00:00Z,,12.7,4.0,38.1,21.5,70.8
2025-08-22 18:00:00Z,,17.8,2.8,32.6,23.2,67.4
2025-08-22 19:00:00Z,,16.1,2.8,41.1,17.5,68.0
2025-08-22 20:00:00Z,,16.8,4.9,45.5,22.0,79.3
2025-08-22 21:00:00Z,,19.0,4.3,42.0,29.6,87.5
2025-08-22 22:00:00Z,,21.4,6.5,34.1,19.9,64.5
2025-08-22 23:00:00Z,,17.2,5.8,39.1,19.9,69.5
2025-08-23 00:00:00Z,,14.3,4.0,30.0,12.5,49.3
2025-08-23 01:00:00Z,,15.6,4.3,30.8,12.3,49.7
2025-08-23 02:00:00Z,,18.0,4.2,56.4,22.7,91.0
2025-08-23 03:00:00Z,,18.3,6.1,64.5,27.6,106.8
2025-08-23 04:00:00Z,,26.4,7.9,72.2,39.6,132.8
2025-08-23 05:00:00Z,,24.3,6.9,65.2,42.3,130.0
2025-08-23 06:00:00Z,,16.4,6.0,61.4,56.0,147.3
2025-08-23 07:00:00Z,,31.0,9.7,70.2,73.7,183.2
2025-08-23 08:00:00Z,,33.1,7.4,51.2,50.0,126.9
2025-08-23 09:00:00Z,,18.1,5.8,39.6,34.6,92.6
2025-08-23 10:00:00Z,,13.4,5.8,40.7,31.6,89.1
2025-08-23 11:00:00Z,,23.4,7.3,33.7,25.5,72.7
2025-08-23 12:00:00Z,,23.9,5.8,32.2,24.7,70.1
2025-08-23 13:00:00Z,,12.6,5.9,31.3,18.1,59.0
2025-08-23 14:00:00Z,,15.4,5.4,38.6,20.5,70.1
2025-08-23 15:00:00Z,,16.2,5.6,45.6,23.1,81.0
2025-08-23 16:00:00Z,,16.5,8.5,38.4,23.1,73.7
2025-08-23 17:00:00Z,,23.6,7.4,40.8,20.1,71.5
2025-08-23 18:00:00Z,,24.0,8.2,45.1,20.7,76.7
2025-08-23 19:00:00Z,,31.8,12.1,50.5,18.8,79.5
2025-08-23 20:00:00Z,,28.4,9.3,52.7,23.0,88.0
2025-08-23 21:00:00Z,,22.1,12.4,46.8,19.3,76.4
2025-08-23 22:00:00Z,,25.2,11.8,62.4,27.7,104.9
2025-08-23 23:00:00Z,,27.0,11.3,54.7,25.0,93.1
2025-08-24 00:00:00Z,,23.0,8.8,40.6,14.9,63.5
2025-08-24 01:00:00Z,,21.3,11.4,36.9,11.7,54.7
2025-08-24 02:00:00Z,,17.1,10.0,25.6,7.4,37.0
2025-08-24 03:00:00Z,,15.7,5.1,33.4,11.7,51.2
2025-08-24 04:00:00Z,,14.2,4.1,29.6,9.4,44.1
2025-08-24 05:00:00Z,,12.5,5.3,36.4,11.1,53.3
2025-08-24 06:00:00Z,,13.0,4.0,42.0,16.6,67.4
2025-08-24 07:00:00Z,,12.5,4.1,34.7,16.6,60.2
2025-08-24 08:00:00Z,,16.1,4.6,34.8,19.8,65.1
2025-08-24 09:00:00Z,,10.2,5.8,29.5,19.9,60.1
2025-08-24 10:00:00Z,,15.3,7.0,30.5,21.8,63.8
2025-08-24 11:00:00Z,,13.8,6.5,29.6,20.3,60.5
2025-08-24 12:00:00Z,,13.6,3.7,34.6,20.5,65.9
2025-08-24 13:00:00Z,,18.1,2.6,32.2,18.4,60.5
2025-08-24 14:00:00Z,,11.9,6.7,33.0,16.2,57.9
2025-08-24 15:00:00Z,,13.3,4.4,35.1,15.5,58.8
2025-08-24 16:00:00Z,,15.5,4.8,34.5,11.8,52.6
2025-08-24 17:00:00Z,,17.2,4.2,42.6,16.6,68.0
2025-08-24 18:00:00Z,,13.5,5.1,52.1,18.5,80.5
2025-08-24 19:00:00Z,,20.7,6.7,58.7,20.1,89.5
2025-08-24 20:00:00Z,,25.6,15.4,77.8,27.6,120.1
2025-08-24 21:00:00Z,,22.1,4.2,81.5,28.4,125.1
2025-08-24 22:00:00Z,,28.6,8.2,84.4,31.5,132.6
2025-08-24 23:00:00Z,,25.3,9.7,75.8,23.6,112.0
2025-08-25 00:00:00Z,,24.4,9.4,67.2,19.3,96.8
2025-08-25 01:00:00Z,,19.8,7.4,40.6,7.6,52.2
2025-08-25 02:00:00Z,,15.1,3.5,30.3,5.7,39.1
2025-08-25 03:00:00Z,,27.9,11.9,39.5,13.3,59.8
2025-08-25 04:00:00Z,,28.7,10.1,62.8,33.7,114.5
2025-08-25 05:00:00Z,,30.7,10.8,66.1,45.0,135.1
2025-08-25 06:00:00Z,,34.5,7.3,77.3,67.0,180.0
2025-08-25 07:00:00Z,,37.6,8.4,65.5,53.9,148.1
2025-08-25 08:00:00Z,,45.6,9.3,65.7,58.0,154.7
2025-08-25 09:00:00Z,,50.9,8.0,63.5,53.5,145.4
2025-08-25 10:00:00Z,,42.0,7.3,58.6,42.1,123.2
2025-08-25 11:00:00Z,,25.6,6.4,58.7,45.1,128.0
2025-08-25 12:00:00Z,,21.6,6.6,39.5,21.9,73.1
2025-08-25 13:00:00Z,,23.8,4.6,37.3,18.2,65.3
2025-08-25 14:00:00Z,,26.4,2.8,42.0,23.8,78.5
2025-08-25 15:00:00Z,,24.8,4.2,44.1,21.9,77.6
2025-08-25 16:00:00Z,,22.2,4.6,47.2,18.5,75.6
2025-08-25 17:00:00Z,,25.8,6.8,49.7,18.8,78.4
2025-08-25 18:00:00Z,,21.4,5.1,56.6,22.6,91.3
2025-08-25 19:00:00Z,,21.8,7.3,58.9,18.6,87.4
2025-08-25 20:00:00Z,,35.7,11.5,80.3,35.0,133.9
2025-08-25 21:00:00Z,,35.1,14.3,82.5,36.7,138.7
2025-08-25 22:00:00Z,,30.9,12.0,84.7,34.6,137.7
2025-08-25 23:00:00Z,,42.8,12.1,85.4,28.0,128.4
2025-08-26 00:00:00Z,,38.2,15.7,80.0,26.0,119.9
2025-08-26 01:00:00Z,,36.7,12.3,71.6,14.8,94.3
2025-08-26 02:00:00Z,,41.3,16.0,66.5,16.7,92.0
2025-08-26 03:00:00Z,,39.9,8.5,69.8,32.3,119.3
2025-08-26 04:00:00Z,,36.1,7.4,70.2,37.3,127.5
2025-08-26 05:00:00Z,,41.9,13.3,79.1,75.5,194.8
2025-08-26 06:00:00Z,,46.5,13.0,77.9,82.7,204.7
2025-08-26 07:00:00Z,,38.1,10.2,59.0,52.1,138.8
2025-08-26 08:00:00Z,,49.2,10.2,64.1,58.1,153.1
2025-08-26 09:00:00Z,,49.4,14.6,71.8,77.1,189.8
2025-08-26 10:00:00Z,,46.3,11.1,66.8,62.8,163.0
2025-08-26 11:00:00Z,,37.2,10.5,70.6,53.4,152.4
2025-08-26 12:00:00Z,,39.8,12.6,74.6,60.6,167.6
2025-08-26 13:00:00Z,,33.1,9.6,73.7,87.2,207.2
2025-08-26 14:00:00Z,,35.1,6.1,65.1,62.6,161.0
2025-08-26 15:00:00Z,,34.2,6.1,58.7,49.1,134.1
2025-08-26 16:00:00Z,,29.1,6.6,64.2,68.2,168.6
2025-08-26 17:00:00Z,,23.4,5.5,51.6,49.7,127.9
2025-08-26 18:00:00Z,,23.7,3.0,50.1,42.2,114.8
2025-08-26 19:00:00Z,,36.8,4.1,42.4,37.3,99.5
2025-08-26 20:00:00Z,,34.1,5.5,30.5,25.8,70.6
2025-08-26 21:00:00Z,,21.3,5.1,27.5,23.6,62.7
2025-08-26 22:00:00Z,,22.1,7.4,31.6,24.0,68.2
2025-08-26 23:00:00Z,,18.8,6.3,37.4,14.2,59.0
2025-08-27 00:00:00Z,,20.5,5.6,35.1,11.4,52.3
2025-08-27 01:00:00Z,,16.1,4.6,28.5,8.1,41.0
2025-08-27 02:00:00Z,,12.7,4.3,30.5,11.1,47.6
2025-08-27 03:00:00Z,,18.3,3.9,33.8,14.0,55.3
2025-08-27 04:00:00Z,,27.7,4.0,49.8,34.7,102.7
2025-08-27 05:00:00Z,,32.0,11.9,57.4,84.7,185.9
2025-08-27 06:00:00Z,,44.2,8.6,57.9,113.7,231.4
2025-08-27 07:00:00Z,,33.9,12.4,51.1,79.6,173.3
2025-08-27 08:00:00Z,,36.6,12.0,54.5,82.9,180.2
2025-08-27 09:00:00Z,,34.9,7.4,50.2,95.0,195.9
2025-08-27 10:00:00Z,,28.8,4.1,43.8,68.3,148.6
2025-08-27 11:00:00Z,,23.0,4.5,48.8,74.4,163.3
2025-08-27 12:00:00Z,,33.7,11.0,43.5,57.8,131.9
2025-08-27 13:00:00Z,,27.4,8.3,37.6,47.1,110.2
2025-08-27 14:00:00Z,,25.7,4.9,36.2,41.2,100.3
2025-08-27 15:00:00Z,,22.1,5.9,35.0,38.6,94.6
2025-08-27 16:00:00Z,,28.3,8.7,35.1,38.7,95.0
2025-08-27 17:00:00Z,,28.1,8.9,44.5,51.4,123.4
2025-08-27 18:00:00Z,,21.2,6.5,39.4,44.1,107.9
2025-08-27 19:00:00Z,,25.5,7.0,49.3,57.9,138.5
2025-08-27 20:00:00Z,,37.9,10.6,58.3,89.1,194.1
2025-08-27 21:00:00Z,,37.8,17.9,62.8,105.6,226.4
2025-08-27 22:00:00Z,,35.4,10.6,56.7,78.2,177.6
2025-08-27 23:00:00Z,,28.7,11.9,49.2,42.8,115.3
2025-08-28 00:00:00Z,,32.4,7.0,39.5,42.1,104.2
