Unnamed: 0,time,CO,PM10,PM25,NO2,NO,NOX,ville,O3
2025-07-13 20:00:00Z,22.2,,16.0,29.7,2.0,32.9,,Boulevard Haussmann,
2025-07-13 21:00:00Z,38.0,,16.1,35.2,3.4,40.4,,Boulevard Haussmann,
2025-07-13 22:00:00Z,53.3,,12.1,16.3,2.7,20.6,,Boulevard Haussmann,
2025-07-13 23:00:00Z,29.8,,9.3,9.1,0.5,9.8,,Boulevard Haussmann,
2025-07-14 00:00:00Z,18.9,,10.7,9.8,0.5,10.5,,Boulevard Haussmann,
2025-07-14 01:00:00Z,19.1,,10.8,16.7,4.4,23.4,,Boulevard Haussmann,
2025-07-14 02:00:00Z,16.3,,7.6,14.5,3.2,19.4,,Boulevard Haussmann,
2025-07-14 03:00:00Z,14.3,,5.7,12.6,1.7,15.3,,Boulevard Haussmann,
2025-07-14 04:00:00Z,16.1,,5.7,15.1,2.1,18.3,,Boulevard Haussmann,
2025-07-14 05:00:00Z,18.1,,7.9,18.8,3.0,23.3,,Boulevard Haussmann,
2025-07-14 06:00:00Z,19.1,,11.1,23.1,4.7,30.3,,Boulevard Haussmann,
2025-07-14 07:00:00Z,25.9,,9.3,23.3,8.0,35.5,,Boulevard Haussmann,
2025-07-14 08:00:00Z,17.7,,9.7,13.5,3.9,19.5,,Boulevard Haussmann,
2025-07-14 09:00:00Z,20.8,,9.7,17.5,10.0,32.8,,Boulevard Haussmann,
2025-07-14 10:00:00Z,20.3,,8.4,14.8,4.7,22.0,,Boulevard Haussmann,
2025-07-14 11:00:00Z,22.7,,9.7,16.4,5.4,24.8,,Boulevard Haussmann,
2025-07-14 12:00:00Z,22.1,,8.0,17.6,8.1,29.9,,Boulevard Haussmann,
2025-07-14 13:00:00Z,26.1,,10.2,15.6,7.6,27.3,,Boulevard Haussmann,
2025-07-14 14:00:00Z,26.2,,8.0,18.4,9.4,32.9,,Boulevard Haussmann,
2025-07-14 15:00:00Z,23.9,,10.0,16.7,6.8,27.1,,Boulevard Haussmann,
2025-07-14 16:00:00Z,23.7,,6.3,21.2,10.2,36.6,,Boulevard Haussmann,
2025-07-14 17:00:00Z,27.7,,5.1,21.4,8.4,34.2,,Boulevard Haussmann,
2025-07-14 18:00:00Z,25.6,,7.3,24.8,12.9,44.6,,Boulevard Haussmann,
2025-07-14 19:00:00Z,33.5,,7.6,20.9,5.8,29.8,,Boulevard Haussmann,
2025-07-14 20:00:00Z,31.8,,11.1,9.2,0.8,10.5,,Boulevard Haussmann,
2025-07-14 21:00:00Z,14.4,,8.2,8.8,0.4,9.4,,Boulevard Haussmann,
2025-07-14 22:00:00Z,13.4,,3.6,10.1,0.5,10.9,,Boulevard Haussmann,
2025-07-14 23:00:00Z,16.3,,5.5,10.1,0.6,11.0,,Boulevard Haussmann,
2025-07-15 00:00:00Z,20.1,,5.0,14.9,2.5,18.7,,Boulevard Haussmann,
2025-07-15 01:00:00Z,16.7,,,15.8,2.1,19.1,,Boulevard Haussmann,
2025-07-15 02:00:00Z,13.4,,6.2,7.0,0.1,7.2,,Boulevard Haussmann,
2025-07-15 03:00:00Z,12.9,,10.9,7.9,0.2,8.3,,Boulevard Haussmann,
2025-07-15 04:00:00Z,12.5,,6.3,9.8,0.9,11.0,,Boulevard Haussmann,
2025-07-15 05:00:00Z,14.2,,5.3,13.7,1.7,16.4,,Boulevard Haussmann,
2025-07-15 06:00:00Z,15.9,,4.7,18.5,3.1,23.3,,Boulevard Haussmann,
2025-07-15 07:00:00Z,27.9,,4.1,37.5,24.8,75.4,,Boulevard Haussmann,
2025-07-15 08:00:00Z,24.9,,2.8,29.8,16.9,55.6,,Boulevard Haussmann,
2025-07-15 09:00:00Z,25.3,,2.7,28.9,22.5,63.3,,Boulevard Haussmann,
2025-07-15 10:00:00Z,24.2,,5.2,28.5,17.0,54.6,,Boulevard Haussmann,
2025-07-15 11:00:00Z,26.1,,4.2,19.0,8.7,32.2,,Boulevard Haussmann,
2025-07-15 12:00:00Z,37.2,,5.1,23.7,12.0,42.0,,Boulevard Haussmann,
2025-07-15 13:00:00Z,28.8,,7.6,23.7,11.7,41.7,,Boulevard Haussmann,
2025-07-15 14:00:00Z,28.3,,5.1,27.5,14.3,49.4,,Boulevard Haussmann,
2025-07-15 15:00:00Z,29.9,,5.4,27.4,13.3,47.8,,Boulevard Haussmann,
2025-07-15 16:00:00Z,27.0,,5.1,29.1,11.1,46.0,,Boulevard Haussmann,
2025-07-15 17:00:00Z,21.8,,3.9,17.9,3.4,23.2,,Boulevard Haussmann,
2025-07-15 18:00:00Z,20.5,,2.2,16.4,3.1,21.2,,Boulevard Haussmann,
2025-07-15 19:00:00Z,22.2,,4.8,25.7,8.2,38.1,,Boulevard Haussmann,
2025-07-15 20:00:00Z,16.9,,7.0,27.1,6.9,37.7,,Boulevard Haussmann,
2025-07-15 21:00:00Z,26.0,,7.4,36.5,8.2,49.2,,Boulevard Haussmann,
2025-07-15 22:00:00Z,34.8,,5.3,33.1,5.8,42.0,,Boulevard Haussmann,
2025-07-15 23:00:00Z,28.4,,3.5,22.0,4.0,28.0,,Boulevard Haussmann,
2025-07-16 00:00:00Z,23.6,,8.4,10.4,0.8,11.5,,Boulevard Haussmann,
2025-07-16 01:00:00Z,18.3,,5.5,7.6,1.5,10.0,,Boulevard Haussmann,
2025-07-16 02:00:00Z,15.1,,6.9,5.9,1.2,7.7,,Boulevard Haussmann,
2025-07-16 03:00:00Z,19.9,,6.5,7.6,2.0,10.6,,Boulevard Haussmann,
2025-07-16 04:00:00Z,17.0,,8.3,9.8,3.6,15.3,,Boulevard Haussmann,
2025-07-16 05:00:00Z,28.4,,6.9,15.3,8.1,27.6,,Boulevard Haussmann,
2025-07-16 06:00:00Z,31.7,,8.5,26.6,17.6,53.5,,Boulevard Haussmann,
2025-07-16 07:00:00Z,27.5,,5.9,34.8,25.0,73.0,,Boulevard Haussmann,
2025-07-16 08:00:00Z,31.7,,6.5,33.4,24.4,70.8,,Boulevard Haussmann,
2025-07-16 09:00:00Z,29.5,,9.9,27.6,21.0,59.8,,Boulevard Haussmann,
2025-07-16 10:00:00Z,,,,27.4,20.4,58.7,,Boulevard Haussmann,
2025-07-16 11:00:00Z,,,,24.9,18.2,52.9,,Boulevard Haussmann,
2025-07-16 12:00:00Z,,,,25.6,19.4,55.2,,Boulevard Haussmann,
2025-07-16 13:00:00Z,34.9,,11.9,25.3,18.4,53.7,,Boulevard Haussmann,
2025-07-16 14:00:00Z,28.8,,12.9,30.0,23.3,65.7,,Boulevard Haussmann,
2025-07-16 15:00:00Z,24.5,,12.2,21.3,12.1,39.8,,Boulevard Haussmann,
2025-07-16 16:00:00Z,21.6,,6.1,26.5,18.6,54.9,,Boulevard Haussmann,
2025-07-16 17:00:00Z,27.7,,8.4,26.0,16.9,51.9,,Boulevard Haussmann,
2025-07-16 18:00:00Z,15.8,,5.4,19.5,7.2,30.4,,Boulevard Haussmann,
2025-07-16 19:00:00Z,17.6,,4.1,20.6,5.4,28.9,,Boulevard Haussmann,
2025-07-16 20:00:00Z,13.1,,5.4,11.7,1.3,13.8,,Boulevard Haussmann,
2025-07-16 21:00:00Z,8.8,,4.1,12.4,1.4,14.6,,Boulevard Haussmann,
2025-07-16 22:00:00Z,10.3,,3.2,9.6,0.8,10.8,,Boulevard Haussmann,
2025-07-16 23:00:00Z,16.1,,4.0,9.6,0.9,11.0,,Boulevard Haussmann,
2025-07-17 00:00:00Z,17.9,,3.9,11.9,1.1,13.6,,Boulevard Haussmann,
2025-07-17 01:00:00Z,15.0,,3.2,8.9,0.7,9.9,,Boulevard Haussmann,
2025-07-17 02:00:00Z,10.0,,4.6,11.5,1.8,14.1,,Boulevard Haussmann,
2025-07-17 03:00:00Z,13.1,,5.8,9.6,0.7,10.8,,Boulevard Haussmann,
2025-07-17 04:00:00Z,8.9,,2.3,8.8,0.8,10.0,,Boulevard Haussmann,
2025-07-17 05:00:00Z,15.9,,1.7,21.0,6.9,31.6,,Boulevard Haussmann,
2025-07-17 06:00:00Z,16.1,,1.9,30.2,17.7,57.3,,Boulevard Haussmann,
2025-07-17 07:00:00Z,23.2,,1.9,32.0,30.0,78.0,,Boulevard Haussmann,
2025-07-17 08:00:00Z,26.3,,5.3,36.0,32.5,85.9,,Boulevard Haussmann,
2025-07-17 09:00:00Z,23.3,,9.5,36.5,17.6,63.6,,Boulevard Haussmann,
2025-07-17 10:00:00Z,16.6,,8.1,38.2,27.5,80.4,,Boulevard Haussmann,
2025-07-17 11:00:00Z,15.4,,8.1,32.8,21.4,65.4,,Boulevard Haussmann,
2025-07-17 12:00:00Z,17.6,,7.9,30.6,20.5,62.0,,Boulevard Haussmann,
2025-07-17 13:00:00Z,27.0,,7.0,33.7,22.4,68.0,,Boulevard Haussmann,
2025-07-17 14:00:00Z,25.1,,6.0,29.3,18.7,57.9,,Boulevard Haussmann,
2025-07-17 15:00:00Z,16.0,,3.6,26.0,10.1,41.5,,Boulevard Haussmann,
2025-07-17 16:00:00Z,17.0,,6.1,23.9,11.6,41.7,,Boulevard Haussmann,
2025-07-17 17:00:00Z,35.1,,2.6,22.6,5.3,30.7,,Boulevard Haussmann,
2025-07-17 18:00:00Z,21.3,,1.6,19.2,3.7,25.0,,Boulevard Haussmann,
2025-07-17 19:00:00Z,11.1,,3.7,18.8,2.5,22.7,,Boulevard Haussmann,
2025-07-17 20:00:00Z,15.1,,3.9,23.5,2.8,27.7,,Boulevard Haussmann,
2025-07-17 21:00:00Z,16.7,,3.2,29.6,3.6,35.1,,Boulevard Haussmann,
2025-07-17 22:00:00Z,18.1,,7.8,44.5,9.9,59.8,,Boulevard Haussmann,
2025-07-17 23:00:00Z,22.4,,8.2,47.8,13.9,69.2,,Boulevard Haussmann,
2025-07-18 00:00:00Z,21.0,,7.0,46.5,9.7,61.4,,Boulevard Haussmann,
2025-07-18 01:00:00Z,18.1,,12.2,49.2,11.8,67.2,,Boulevard Haussmann,
2025-07-18 02:00:00Z,23.5,,7.6,52.2,19.5,82.1,,Boulevard Haussmann,
2025-07-18 03:00:00Z,16.9,,5.5,46.6,13.6,67.4,,Boulevard Haussmann,
2025-07-18 04:00:00Z,19.0,,5.3,43.7,11.9,61.9,,Boulevard Haussmann,
2025-07-18 05:00:00Z,22.5,,7.7,37.6,12.1,56.0,,Boulevard Haussmann,
2025-07-18 06:00:00Z,30.1,,12.0,46.8,22.6,81.5,,Boulevard Haussmann,
2025-07-18 07:00:00Z,31.1,,11.4,52.2,27.4,94.2,,Boulevard Haussmann,
2025-07-18 08:00:00Z,36.4,,8.6,58.4,24.5,96.0,,Boulevard Haussmann,
2025-07-18 09:00:00Z,35.6,,8.6,60.1,32.0,109.1,,Boulevard Haussmann,
2025-07-18 10:00:00Z,30.4,,8.1,46.5,21.3,79.0,,Boulevard Haussmann,
2025-07-18 11:00:00Z,27.8,,5.9,41.6,19.1,70.8,,Boulevard Haussmann,
2025-07-18 12:00:00Z,24.4,,5.0,27.9,11.0,44.8,,Boulevard Haussmann,
2025-07-18 13:00:00Z,29.1,,4.1,29.0,7.5,40.5,,Boulevard Haussmann,
2025-07-18 14:00:00Z,25.6,,6.9,35.5,12.1,54.1,,Boulevard Haussmann,
2025-07-18 15:00:00Z,25.9,,10.2,35.7,8.7,49.2,,Boulevard Haussmann,
2025-07-18 16:00:00Z,28.7,,7.9,36.2,7.0,46.9,,Boulevard Haussmann,
2025-07-18 17:00:00Z,28.7,,10.7,35.6,6.1,44.9,,Boulevard Haussmann,
2025-07-18 18:00:00Z,31.9,,9.6,46.3,7.3,57.4,,Boulevard Haussmann,
2025-07-18 19:00:00Z,29.5,,9.9,26.3,2.2,29.7,,Boulevard Haussmann,
2025-07-18 20:00:00Z,26.4,,10.3,37.4,4.0,43.5,,Boulevard Haussmann,
2025-07-18 21:00:00Z,29.1,,10.9,26.1,1.7,28.7,,Boulevard Haussmann,
2025-07-18 22:00:00Z,21.8,,12.0,25.2,2.2,28.6,,Boulevard Haussmann,
2025-07-18 23:00:00Z,27.5,,15.4,20.0,0.8,21.3,,Boulevard Haussmann,
2025-07-19 00:00:00Z,26.1,,8.6,18.8,1.3,20.9,,Boulevard Haussmann,
2025-07-19 01:00:00Z,25.8,,7.4,13.3,0.8,14.7,,Boulevard Haussmann,
2025-07-19 02:00:00Z,23.1,,6.1,10.8,0.7,11.9,,Boulevard Haussmann,
2025-07-19 03:00:00Z,19.9,,5.2,8.0,0.4,8.7,,Boulevard Haussmann,
2025-07-19 04:00:00Z,20.5,,3.8,12.5,2.0,15.5,,Boulevard Haussmann,
2025-07-19 05:00:00Z,24.0,,2.7,16.2,2.6,20.2,,Boulevard Haussmann,
2025-07-19 06:00:00Z,26.1,,5.8,22.1,5.4,30.5,,Boulevard Haussmann,
2025-07-19 07:00:00Z,29.3,,6.2,17.4,4.3,23.9,,Boulevard Haussmann,
2025-07-19 08:00:00Z,29.1,,7.8,13.3,4.3,19.9,,Boulevard Haussmann,
2025-07-19 09:00:00Z,29.6,,7.8,11.6,4.3,18.2,,Boulevard Haussmann,
2025-07-19 10:00:00Z,28.6,,7.7,10.4,4.4,17.1,,Boulevard Haussmann,
2025-07-19 11:00:00Z,30.0,,8.9,12.0,4.2,18.5,,Boulevard Haussmann,
2025-07-19 12:00:00Z,29.8,,7.1,17.5,7.6,29.1,,Boulevard Haussmann,
2025-07-19 13:00:00Z,32.1,,9.8,18.6,7.9,30.6,,Boulevard Haussmann,
2025-07-19 14:00:00Z,31.0,,13.8,18.9,6.3,28.5,,Boulevard Haussmann,
2025-07-19 15:00:00Z,33.7,,8.7,21.7,7.6,33.2,,Boulevard Haussmann,
2025-07-19 16:00:00Z,22.2,,9.8,22.4,5.8,31.1,,Boulevard Haussmann,
2025-07-19 17:00:00Z,21.1,,7.4,30.4,10.6,46.7,,Boulevard Haussmann,
2025-07-19 18:00:00Z,24.4,,6.7,31.6,9.6,46.3,,Boulevard Haussmann,
2025-07-19 19:00:00Z,18.0,,6.4,32.0,10.1,47.5,,Boulevard Haussmann,
2025-07-19 20:00:00Z,20.0,,6.5,28.5,6.2,38.0,,Boulevard Haussmann,
2025-07-19 21:00:00Z,13.7,,6.1,29.0,4.8,36.4,,Boulevard Haussmann,
2025-07-19 22:00:00Z,15.6,,22.9,35.2,8.3,47.9,,Boulevard Haussmann,
2025-07-19 23:00:00Z,22.1,,10.2,24.4,7.7,36.2,,Boulevard Haussmann,
2025-07-20 00:00:00Z,20.8,,6.3,13.0,3.7,18.7,,Boulevard Haussmann,
2025-07-20 01:00:00Z,13.6,,7.4,11.3,3.2,16.1,,Boulevard Haussmann,
2025-07-20 02:00:00Z,15.7,,4.3,11.7,4.0,17.9,,Boulevard Haussmann,
2025-07-20 03:00:00Z,16.1,,1.7,9.7,3.7,15.3,,Boulevard Haussmann,
2025-07-20 04:00:00Z,16.1,,5.0,9.1,2.1,12.2,,Boulevard Haussmann,
2025-07-20 05:00:00Z,14.9,,3.0,9.3,2.0,12.4,,Boulevard Haussmann,
2025-07-20 06:00:00Z,11.8,,7.1,9.2,3.5,14.5,,Boulevard Haussmann,
2025-07-20 07:00:00Z,14.2,,5.6,13.3,3.8,19.1,,Boulevard Haussmann,
2025-07-20 08:00:00Z,11.0,,1.5,15.7,3.7,21.3,,Boulevard Haussmann,
2025-07-20 09:00:00Z,10.4,,1.7,12.5,3.1,17.3,,Boulevard Haussmann,
2025-07-20 10:00:00Z,9.0,,2.4,18.5,6.5,28.5,,Boulevard Haussmann,
2025-07-20 11:00:00Z,7.1,,2.7,23.4,9.5,38.0,,Boulevard Haussmann,
2025-07-20 12:00:00Z,9.2,,5.7,11.9,4.6,18.8,,Boulevard Haussmann,
2025-07-20 13:00:00Z,11.1,,5.5,13.3,4.9,20.8,,Boulevard Haussmann,
2025-07-20 14:00:00Z,12.6,,4.0,11.8,5.8,20.8,,Boulevard Haussmann,
2025-07-20 15:00:00Z,33.8,,2.6,9.6,3.9,15.7,,Boulevard Haussmann,
2025-07-20 16:00:00Z,24.1,,2.2,15.6,7.6,27.3,,Boulevard Haussmann,
2025-07-20 17:00:00Z,20.3,,3.2,16.6,12.5,35.7,,Boulevard Haussmann,
2025-07-20 18:00:00Z,28.0,,7.5,19.8,11.5,37.6,,Boulevard Haussmann,
2025-07-20 19:00:00Z,15.1,,8.5,18.4,5.2,26.3,,Boulevard Haussmann,
2025-07-20 20:00:00Z,13.9,,7.4,20.0,5.1,27.8,,Boulevard Haussmann,
2025-07-20 21:00:00Z,18.3,,3.9,14.9,3.0,19.5,,Boulevard Haussmann,
2025-07-20 22:00:00Z,11.5,,2.1,11.7,4.1,18.0,,Boulevard Haussmann,
2025-07-20 23:00:00Z,12.8,,2.3,6.5,1.4,8.6,,Boulevard Haussmann,
2025-07-21 00:00:00Z,17.6,,2.5,6.6,2.7,10.7,,Boulevard Haussmann,
2025-07-21 01:00:00Z,15.1,,5.6,5.2,0.9,6.6,,Boulevard Haussmann,
2025-07-21 02:00:00Z,15.4,,4.1,5.4,0.8,6.6,,Boulevard Haussmann,
2025-07-21 03:00:00Z,17.5,,8.2,6.1,1.2,7.9,,Boulevard Haussmann,
2025-07-21 04:00:00Z,17.5,,6.2,6.9,2.2,10.2,,Boulevard Haussmann,
2025-07-21 05:00:00Z,19.6,,5.7,13.9,5.6,22.3,,Boulevard Haussmann,
2025-07-21 06:00:00Z,16.6,,6.5,17.9,8.6,31.2,,Boulevard Haussmann,
2025-07-21 07:00:00Z,16.0,,4.6,17.2,9.0,31.0,,Boulevard Haussmann,
2025-07-21 08:00:00Z,15.2,,4.2,18.5,10.2,34.2,,Boulevard Haussmann,
2025-07-21 09:00:00Z,13.8,,3.3,19.7,11.3,37.1,,Boulevard Haussmann,
2025-07-21 10:00:00Z,12.9,,3.0,17.7,9.7,32.6,,Boulevard Haussmann,
2025-07-21 11:00:00Z,15.3,,3.7,16.7,13.3,37.0,,Boulevard Haussmann,
2025-07-21 12:00:00Z,14.4,,2.9,21.6,8.6,34.7,,Boulevard Haussmann,
2025-07-21 13:00:00Z,18.7,,6.6,20.4,14.3,42.3,,Boulevard Haussmann,
2025-07-21 14:00:00Z,16.7,,5.8,27.9,17.4,54.5,,Boulevard Haussmann,
2025-07-21 15:00:00Z,14.4,,5.8,22.8,9.8,37.8,,Boulevard Haussmann,
2025-07-21 16:00:00Z,13.7,,4.8,22.3,8.1,34.6,,Boulevard Haussmann,
2025-07-21 17:00:00Z,14.1,,4.8,16.1,4.0,22.1,,Boulevard Haussmann,
2025-07-21 18:00:00Z,13.7,,4.4,14.0,2.6,18.0,,Boulevard Haussmann,
2025-07-21 19:00:00Z,18.7,,4.5,20.8,4.0,27.0,,Boulevard Haussmann,
2025-07-21 20:00:00Z,14.0,,6.4,18.2,3.0,22.9,,Boulevard Haussmann,
2025-07-21 21:00:00Z,19.7,,6.7,18.3,3.2,23.2,,Boulevard Haussmann,
2025-07-21 22:00:00Z,17.1,,5.9,19.8,4.3,26.4,,Boulevard Haussmann,
2025-07-21 23:00:00Z,16.0,,3.0,9.6,2.2,13.0,,Boulevard Haussmann,
2025-07-22 00:00:00Z,8.6,,3.1,9.2,2.4,12.8,,Boulevard Haussmann,
2025-07-22 01:00:00Z,15.3,,3.1,6.9,1.8,9.7,,Boulevard Haussmann,
2025-07-22 02:00:00Z,13.4,,2.4,6.9,2.0,10.1,,Boulevard Haussmann,
2025-07-22 03:00:00Z,10.1,,2.1,5.5,0.9,6.8,,Boulevard Haussmann,
2025-07-22 04:00:00Z,12.1,,1.1,7.7,2.0,10.7,,Boulevard Haussmann,
2025-07-22 05:00:00Z,12.2,,2.8,15.7,5.9,24.8,,Boulevard Haussmann,
2025-07-22 06:00:00Z,18.8,,6.3,27.4,12.4,46.5,,Boulevard Haussmann,
2025-07-22 07:00:00Z,17.7,,5.2,32.2,21.2,64.8,,Boulevard Haussmann,
2025-07-22 08:00:00Z,28.4,,6.7,30.4,20.2,61.4,,Boulevard Haussmann,
2025-07-22 09:00:00Z,19.3,,5.9,28.2,21.7,61.4,,Boulevard Haussmann,
2025-07-22 10:00:00Z,19.0,,3.4,27.8,17.8,55.2,,Boulevard Haussmann,
2025-07-22 11:00:00Z,25.0,,5.3,28.6,18.4,56.8,,Boulevard Haussmann,
2025-07-22 12:00:00Z,18.2,,5.8,19.4,11.0,36.2,,Boulevard Haussmann,
2025-07-22 13:00:00Z,20.5,,4.8,24.8,12.5,43.9,,Boulevard Haussmann,
2025-07-22 14:00:00Z,17.7,,2.4,26.7,18.6,55.2,,Boulevard Haussmann,
2025-07-22 15:00:00Z,16.6,,5.2,23.8,13.9,45.2,,Boulevard Haussmann,
2025-07-22 16:00:00Z,19.0,,4.1,26.9,13.7,47.8,,Boulevard Haussmann,
2025-07-22 17:00:00Z,16.7,,2.8,28.8,12.9,48.5,,Boulevard Haussmann,
2025-07-22 18:00:00Z,15.4,,4.7,33.1,14.7,55.6,,Boulevard Haussmann,
2025-07-22 19:00:00Z,16.3,,5.8,27.4,9.8,42.5,,Boulevard Haussmann,
2025-07-22 20:00:00Z,19.4,,8.5,28.7,8.4,41.5,,Boulevard Haussmann,
2025-07-22 21:00:00Z,15.9,,5.1,22.6,7.3,34.0,,Boulevard Haussmann,
2025-07-22 22:00:00Z,14.1,,2.5,26.3,7.6,38.0,,Boulevard Haussmann,
2025-07-22 23:00:00Z,14.6,,6.8,20.3,5.0,27.9,,Boulevard Haussmann,
2025-07-23 00:00:00Z,20.1,,4.2,22.9,6.5,33.0,,Boulevard Haussmann,
2025-07-23 01:00:00Z,15.0,,3.0,16.4,2.9,20.9,,Boulevard Haussmann,
2025-07-23 02:00:00Z,11.1,,2.1,13.1,1.6,15.6,,Boulevard Haussmann,
2025-07-23 03:00:00Z,9.3,,-0.6,10.6,0.8,11.8,,Boulevard Haussmann,
2025-07-23 04:00:00Z,10.6,,3.8,13.4,1.9,16.3,,Boulevard Haussmann,
2025-07-23 05:00:00Z,15.3,,5.5,22.1,4.5,29.0,,Boulevard Haussmann,
2025-07-23 06:00:00Z,28.3,,8.4,41.9,21.1,73.9,,Boulevard Haussmann,
2025-07-23 07:00:00Z,31.8,,8.8,47.5,37.2,104.5,,Boulevard Haussmann,
2025-07-23 08:00:00Z,30.0,,6.9,43.5,31.9,92.3,,Boulevard Haussmann,
2025-07-23 09:00:00Z,16.5,,3.9,36.7,23.8,73.1,,Boulevard Haussmann,
2025-07-23 10:00:00Z,21.4,,5.0,33.6,20.9,65.7,,Boulevard Haussmann,
2025-07-23 11:00:00Z,19.7,,3.2,30.2,17.2,56.6,,Boulevard Haussmann,
2025-07-23 12:00:00Z,24.2,,3.6,26.5,12.6,45.6,,Boulevard Haussmann,
2025-07-23 13:00:00Z,28.0,,4.3,36.4,16.6,62.1,,Boulevard Haussmann,
2025-07-23 14:00:00Z,28.1,,3.3,29.7,15.7,53.8,,Boulevard Haussmann,
2025-07-23 15:00:00Z,15.9,,2.8,13.1,3.0,17.6,,Boulevard Haussmann,
2025-07-23 16:00:00Z,11.9,,3.5,21.2,4.8,28.5,,Boulevard Haussmann,
2025-07-23 17:00:00Z,17.3,,3.6,19.5,3.1,24.2,,Boulevard Haussmann,
2025-07-23 18:00:00Z,13.4,,3.4,22.0,4.1,28.3,,Boulevard Haussmann,
2025-07-23 19:00:00Z,13.7,,5.3,19.3,2.1,22.4,,Boulevard Haussmann,
2025-07-23 20:00:00Z,14.8,,4.6,19.4,1.9,22.3,,Boulevard Haussmann,
2025-07-23 21:00:00Z,11.6,,2.9,18.8,2.1,22.2,,Boulevard Haussmann,
2025-07-23 22:00:00Z,10.8,,4.5,17.0,1.7,19.6,,Boulevard Haussmann,
2025-07-23 23:00:00Z,7.9,,2.4,12.2,0.8,13.5,,Boulevard Haussmann,
2025-07-24 00:00:00Z,8.0,,-0.1,11.1,0.4,11.8,,Boulevard Haussmann,
2025-07-24 01:00:00Z,16.6,,3.6,8.2,0.5,9.0,,Boulevard Haussmann,
2025-07-24 02:00:00Z,10.3,,4.7,7.4,0.7,8.3,,Boulevard Haussmann,
2025-07-24 03:00:00Z,7.7,,4.8,7.9,0.4,8.5,,Boulevard Haussmann,
2025-07-24 04:00:00Z,12.5,,3.4,9.7,0.5,10.5,,Boulevard Haussmann,
2025-07-24 05:00:00Z,16.2,,5.8,15.0,0.9,16.4,,Boulevard Haussmann,
2025-07-24 06:00:00Z,25.1,,9.4,23.7,2.3,27.3,,Boulevard Haussmann,
2025-07-24 07:00:00Z,22.9,,10.2,26.5,3.3,31.5,,Boulevard Haussmann,
2025-07-24 08:00:00Z,23.7,,10.1,21.5,3.4,26.7,,Boulevard Haussmann,
2025-07-24 09:00:00Z,31.4,,7.4,19.7,4.9,27.2,,Boulevard Haussmann,
2025-07-24 10:00:00Z,40.6,,10.1,19.0,6.2,28.4,,Boulevard Haussmann,
2025-07-24 11:00:00Z,28.6,,8.2,19.8,4.4,26.7,,Boulevard Haussmann,
2025-07-24 12:00:00Z,25.2,,8.2,16.5,4.1,22.7,,Boulevard Haussmann,
2025-07-24 13:00:00Z,23.4,,14.1,15.8,3.7,21.4,,Boulevard Haussmann,
2025-07-24 14:00:00Z,29.5,,10.7,16.3,4.2,22.8,,Boulevard Haussmann,
2025-07-24 15:00:00Z,24.7,,12.5,27.8,5.3,36.0,,Boulevard Haussmann,
2025-07-24 16:00:00Z,18.2,,12.4,22.7,3.5,27.9,,Boulevard Haussmann,
2025-07-24 17:00:00Z,17.6,,12.3,24.3,3.0,29.0,,Boulevard Haussmann,
2025-07-24 18:00:00Z,15.4,,8.6,22.4,2.0,25.5,,Boulevard Haussmann,
2025-07-24 19:00:00Z,15.3,,7.8,23.3,2.5,27.1,,Boulevard Haussmann,
2025-07-24 20:00:00Z,16.9,,7.9,24.5,0.8,25.7,,Boulevard Haussmann,
2025-07-24 21:00:00Z,15.8,,8.8,21.8,0.9,23.1,,Boulevard Haussmann,
2025-07-24 22:00:00Z,23.0,,10.9,15.0,0.4,15.6,,Boulevard Haussmann,
2025-07-24 23:00:00Z,26.2,,14.3,17.5,1.0,19.0,,Boulevard Haussmann,
2025-07-25 00:00:00Z,18.8,,10.3,17.0,0.8,18.1,,Boulevard Haussmann,
2025-07-25 01:00:00Z,17.3,,11.5,12.1,0.5,12.8,,Boulevard Haussmann,
2025-07-25 02:00:00Z,25.5,,13.8,11.9,0.3,12.4,,Boulevard Haussmann,
2025-07-25 03:00:00Z,21.4,,12.8,11.2,0.3,11.6,,Boulevard Haussmann,
2025-07-25 04:00:00Z,5.1,,8.9,13.0,2.1,16.3,,Boulevard Haussmann,
2025-07-25 05:00:00Z,11.4,,4.8,18.7,3.0,23.2,,Boulevard Haussmann,
2025-07-25 06:00:00Z,16.9,,4.6,28.9,6.1,38.1,,Boulevard Haussmann,
2025-07-25 07:00:00Z,20.9,,5.9,38.1,16.1,62.8,,Boulevard Haussmann,
2025-07-25 08:00:00Z,28.5,,5.6,38.5,15.2,61.8,,Boulevard Haussmann,
2025-07-25 09:00:00Z,17.6,,7.5,36.6,12.3,55.3,,Boulevard Haussmann,
2025-07-25 10:00:00Z,24.2,,8.9,22.9,4.3,29.6,,Boulevard Haussmann,
2025-07-25 11:00:00Z,21.8,,11.7,20.8,4.5,27.8,,Boulevard Haussmann,
2025-07-25 12:00:00Z,19.2,,12.0,22.8,4.9,30.2,,Boulevard Haussmann,
2025-07-25 13:00:00Z,19.8,,10.6,21.6,4.5,28.6,,Boulevard Haussmann,
2025-07-25 14:00:00Z,24.3,,6.8,19.6,2.8,23.9,,Boulevard Haussmann,
2025-07-25 15:00:00Z,19.1,,6.1,15.4,2.0,18.4,,Boulevard Haussmann,
2025-07-25 16:00:00Z,16.1,,7.6,20.8,3.8,26.6,,Boulevard Haussmann,
